"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00241008","2018-12-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   25",",,7,1600","   28",",,7"," -211",",,7",,,,,,,,,"   17",",,7,1600","  203",",,7","  103",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-12","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   28",",,7","  -22",",,7",,,,,,,,,"  -17",",,7,1600","  278",",,7","  219",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -56",",,7",,,,,,,,,"   22",",,7,1600","  205",",,7","  116",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   22",",,7"," -100",",,7",,,,,,,,,"   17",",,7,1600","  181",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-16","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","   78",",,7","  -94",",,7","    2",",,7",,,"    0",",,7",,,"   72",",,7,1600","  161",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   72",",,7","  -33",",,7",,,,,,,,,"   39",",,7,1600","  323",",,7","   72",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-18","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   61",",,7","  -72",",,7",,,,,,,,,"   50",",,7,1600","  212",",,7","  116",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-19","46.231","-112.1138","1494.7","BOULDER, MT US","    3",",,7,1600","    0",",,7,1600","    0",",,7,1600","   61",",,7","  -17",",,7",,,,,,,,,"   17",",,7,1600","  279",",,7","  156",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -72",",,7",,,,,,,,,"   33",",,7,1600","  151",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   44",",,7","  -22",",,7",,,,,,,,,"  -22",",,7,1600","  299",",,7","  197",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-26","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","   51",",,7,1600","   39",",,7"," -189",",,7","    5",",,7",,,"   30",",,7",,," -106",",,7,1600","  298",",,7","   36",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2018-12-27","46.231","-112.1138","1494.7","BOULDER, MT US","    3",",,7,1600","    5",",,7,1600","   51",",,7,1600","  -50",",,7"," -117",",,7",,,,,,,,,"  -67",",,7,1600","  357",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -17",",,7"," -156",",,7",,,,,,,,,"  -28",",,7,1600","  291",",,7","   94",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-10","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   61",",,7"," -100",",,7",,,,,,,,,"   50",",,7,1600","  337",",,7","   49",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   50",",,7"," -117",",,7",,,,,,,,,"    6",",,7,1600","  305",",,7","   49",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-15","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -28",",,7"," -189",",,7",,,,,,,,,"  -56",",,7,1600","  309",",,7","   54",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-17","46.231","-112.1138","1494.7","BOULDER, MT US","    5",",,7,1600","   20",",,7,1600","   25",",,7,1600","  -11",",,7"," -144",",,7",,,,,,,,,"  -56",",,7,1600","  352",",,7","   80",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-18","46.231","-112.1138","1494.7","BOULDER, MT US","   36",",,7,1600","   64",",,7,1600","   76",",,7,1600","   28",",,7","  -72",",,7",,,,,,,,,"   11",",,7,1600","  336",",,7","   45",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-22","46.231","-112.1138","1494.7","BOULDER, MT US",,,"   76",",,7,1600","   76",",,7,1600","   56",",,7"," -161",",,7","    4",",,7",,,"   23",",,7",,,"  -33",",,7,1600","   87",",,7","   31",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-23","46.231","-112.1138","1494.7","BOULDER, MT US","   38",",,7,1600","  102",",,7,1600","  152",",,7,1600","  -17",",,7","  -44",",,7",,,,,,,,,"  -28",",,7,1600","    0",",,7","  112",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","  152",",,7,1600","    0",",,7"," -128",",,7",,,,,,,,,"   -6",",,7,1600","  323",",,7","  188",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-01-30","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","   51",",,7,1600","   83",",,7"," -222",",,7","    5",",,7",,,"   20",",,7",,,"  -33",",,7,1600","  174",",,7","   40",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  100",",,7","  -78",",,7",,,,,,,,,"   61",",,7,1600","  195",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-05","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","   25",",,7,1600","   94",",,7"," -244",",,7","    4",",,7",,,"   56",",,7",,," -183",",,7,1600","   18",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-06","46.231","-112.1138","1494.7","BOULDER, MT US","   23",",,7,1600","   51",",,7,1600","   76",",,7,1600"," -172",",,7"," -217",",,7",,,,,,,,," -172",",,7,1600","   15",",,7","   98",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","   76",",,7,1600"," -150",",,7"," -306",",,7",,,,,,,,," -150",",,7,1600","  174",",,7","   49",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-12","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","    0",",,7,1600","    6",",,7"," -283",",,7","    4",",,7",,,"    8",",,7",,,"   -6",",,7,1600","  191",",,7","  116",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   39",",,7","  -44",",,7",,,,,,,,,"   17",",,7,1600","  247",",,7","   89",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","   17",",,7","  -72",",,7",,,,,,,,,"  -33",",,7,1600","  170",",,7","   76",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -56",",,7"," -278",",,7",,,,,,,,," -106",",,7,1600","  355",",,7","  215",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  -72",",,7"," -256",",,7",,,,,,,,,"  -89",",,7,1600","  338",",,7","   40",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-27","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,7,1600","  305",",,7,1600"," -150",",,7"," -250",",,7","    5",",,7",,,"  165",",,7",,," -150",",,7,1600","  199",",,7","   36",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-02-28","46.231","-112.1138","1494.7","BOULDER, MT US","   33",",,7,1600","  102",",,7,1600","  356",",,7,1600","  -67",",,7"," -183",",,7",,,,,,,,," -111",",,7,1600","  208",",,7","   58",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-03-01","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,H,1600","   25",",,H,1600","  406",",,H,1600","  -94",",,H"," -250",",,H",,,,,,,,," -144",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-03-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","  356",",,H,1600"," -156",",,H"," -367",",,H",,,,,,,,," -161",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-03-06","46.231","-112.1138","1494.7","BOULDER, MT US","   28",",,H,1600","   51",",,H,1600","  254",",,H,1600","  -94",",,H"," -222",",,H",,,,,,,,," -100",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-03-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","  229",",,H,1600","  -11",",,H"," -167",",,H",,,,,,,,,"  -39",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-03-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","  203",",,H,1600","  -22",",,H"," -194",",,H",,,,,,,,,"  -44",",,H,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-06-29","46.231","-112.1138","1494.7","BOULDER, MT US",,,"    0",",,H,1600","    0",",,H,1600","  244",",,H","   94",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-06-30","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,H,1600","    0",",,H,1600","    0",",,H,1600","  244",",,H","  106",",,H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  239",",,7","   89",",,7",,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  272",",,7","   94",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-03","46.231","-112.1138","1494.7","BOULDER, MT US","   76",",,7,1600","    0",",,7,1600",,,"  272",",,7","   94",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  222",",,7","   78",",,7",,,,,,,,,"  161",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-07","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,"  272",",,7","   72",",,7","    2",",,7",,,"  150",",,7",,,"   94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-08","46.231","-112.1138","1494.7","BOULDER, MT US","   46",",,7,1600","    0",",,7,1600",,,"  222",",,7","   89",",,7",,,,,,,,,"   94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-10","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  278",",,7","   72",",,7",,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-11","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  300",",,7","  100",",,7",,,,,,,,,"  289",",,7,1600",,,"   45",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-14","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,"  294",",,7","   89",",,7","    3",",,7",,,"  127",",,7",,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-15","46.231","-112.1138","1494.7","BOULDER, MT US","  165",",,7,1600","    0",",,7,1600",,,"  267",",,7","  117",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-16","46.231","-112.1138","1494.7","BOULDER, MT US","  203",",,7,1600","    0",",,7,1600",,,"  261",",,7","  100",",,7",,,,,,,,,"  161",",,7,1600",,,"   40",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  261",",,7","   67",",,7",,,,,,,,,"  144",",,7,1600",,,"   85",",,7",,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  250",",,7","   17",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  233",",,7","   67",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  256",",,7","   61",",,7",,,,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  300",",,7","  117",",,7",,,,,,,,,"  161",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600","    0",",,7,1600",,,"  317",",,7","  133",",,7",,,,,,,,,"  161",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-30","46.231","-112.1138","1494.7","BOULDER, MT US","   89",",,7,1600","    0",",,7,1600",,,"  317",",,7","   50",",,7",,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-07-31","46.231","-112.1138","1494.7","BOULDER, MT US","   76",",,7,1600",,,,,"  272",",,7","   72",",,7",,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  311",",,7","  100",",,7",,,,,,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  300",",,7","  100",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  300",",,7","   94",",,7",,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  300",",,7","  117",",,7",,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  322",",,7","  111",",,7",,,,,,,,,"  294",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-07","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  306",",,7","  122",",,7",,,,,,,,,"  250",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-09","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  306",",,7","  122",",,7",,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-10","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  233",",,7","  106",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-12","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,"  233",",,7","   72",",,7","    2",",,7",,,"  351",",,7",,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-14","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  256",",,7","   56",",,7",,,,,,,,,"   89",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  267",",,7","   78",",,7",,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-19","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,"  289",",,7","   44",",,7","    2",",,7",,,"   51",",,7",,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  317",",,7","   89",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-22","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600",,,,,"  300",",,7","   89",",,7",,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-23","46.231","-112.1138","1494.7","BOULDER, MT US","   48",",,7,1600",,,,,"  300",",,7","   89",",,7",,,,,,,,,"  200",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  317",",,7","   89",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  217",",,7","   56",",,7",,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-27","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  217",",,7","   33",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-28","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  239",",,7","   50",",,7",,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  300",",,7","   94",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-08-31","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  283",",,7","   78",",,7",,,,,,,,,"  278",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  294",",,7","   61",",,7",,,,,,,,,"   94",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  311",",,7","   67",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  306",",,7","   44",",,7",,,,,,,,,"  289",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-07","46.231","-112.1138","1494.7","BOULDER, MT US","  178",",,7,1600",,,,,"  306",",,7","  117",",,7",,,,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-09","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,"  194",",,7","   72",",,7","    2",",,7",,,"   94",",,7",,,"  161",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-11","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,"  194",",,7","   17",",,7","    2",",,7",,,"   84",",,7",,,"   83",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-18","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  294",",,7","    0",",,7",,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-20","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  172",",,7","   67",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-21","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  194",",,7","   83",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  211",",,7","   44",",,7",,,,,,,,,"  183",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-25","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  189",",,7","   83",",,7",,,,,,,,,"  156",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-26","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  178",",,7","   56",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-27","46.231","-112.1138","1494.7","BOULDER, MT US","   51",",,7,1600",,,,,"  183",",,7","   33",",,7",,,,,,,,,"  100",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-29","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  100",",,7","  -50",",,7",,,,,,,,,"  -28",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-09-30","46.231","-112.1138","1494.7","BOULDER, MT US","   30",",,7,1600",,,"   76",",,7,1600","   17",",,7","  -94",",,7",,,,,,,,,"   17",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-01","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   67",",,7","  -61",",,7",,,,,,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-02","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"   67",",,7","  -22",",,7",,,,,,,,,"   44",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-03","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  139",",,7","  -78",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-04","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  144",",,7","  -39",",,7",,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-05","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  144",",,7","  -39",",,7",,,,,,,,,"   72",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-06","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  139",",,7","  -11",",,7",,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-08","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  200",",,7","    0",",,7",,,,,,,,,"   50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-09","46.231","-112.1138","1494.7","BOULDER, MT US","   51",",,7,1600","   76",",,7,1600","   76",",,7,1600","   50",",,7","  -78",",,7",,,,,,,,,"  -67",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-10","46.231","-112.1138","1494.7","BOULDER, MT US","   13",",,7,1600","   13",",,7,1600","   51",",,7,1600","   50",",,7"," -117",",,7",,,,,,,,,"  -11",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-13","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,"    0",",,7,1600","  139",",,7"," -144",",,7",,,,,,,,,"  139",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-15","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  150",",,7","  -67",",,7",,,,,,,,,"  106",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-16","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  211",",,7","  -22",",,7",,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-17","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  211",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-20","46.231","-112.1138","1494.7","BOULDER, MT US",,,,,,,,,,,,,,,,,,,"   50",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-21","46.231","-112.1138","1494.7","BOULDER, MT US","   25",",,7,1600",,,,,"   61",",,7","  -39",",,7",,,,,,,,,"   56",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-22","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  133",",,7","   22",",,7",,,,,,,,,"  117",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-23","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  122",",,7","  -11",",,7",,,,,,,,,"    6",",,7,1600",,,,,,,,,,,,,,,,,,,,,,
"USC00241008","2019-10-24","46.231","-112.1138","1494.7","BOULDER, MT US","    0",",,7,1600",,,,,"  117",",,7","  -11",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
