"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00053868","2019-06-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  317",",,W","  167",",,W","   13",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","  167",",,W","   13",",,W",,,,,,,,,"   80",",,W","   90",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  306",",,W","  144",",,W","   12",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  104",",,W,2400",,,,,"  272",",,W","  206",",,W","   11",",,W",,,,,,,,,"  340",",,W","  330",",,W",,,"   40",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-06-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  338",",,W,2400",,,,,"  261",",,W","  217",",,W","    9",",,W",,,,,,,,,"  200",",,W","  220",",,W",,,"   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-06-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  173",",,W,2400",,,,,"  261",",,W","  206",",,W","    8",",,W",,,,,,,,,"  160",",,W","  160",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  234",",,W,2400",,,,,"  278",",,W","  200",",,W","    8",",,W",,,,,,,,,"  200",",,W","  200",",,W",,,"   45",",,W","   94",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  231",",,W,2400",,,,,"  283",",,W","  206",",,W","    5",",,W",,,,,,,,,"  130",",,W","  130",",,W",,,"   72",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-06-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   46",",,W,2400",,,,,"  306",",,W","  194",",,W","   16",",,W",,,,,,,,,"  340",",,W","  330",",,W",,,"   54",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  250",",,W","  150",",,W","   17",",,W",,,,,,,,,"   80",",,W","   90",",,W",,,"   58",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   36",",,W,2400",,,,,"  222",",,W","  161",",,W","    7",",,W",,,,,,,,,"  100",",,W","   90",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   56",",,W,2400",,,,,"  250",",,W","  139",",,W","   27",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   81",",,W","  121",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  261",",,W","  100",",,W","    5",",,W",,,,,,,,,"   90",",,W","   90",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  300",",,W","  139",",,W","   15",",,W",,,,,,,,,"  190",",,W","  200",",,W",,,"   54",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  322",",,W","  211",",,W","   14",",,W",,,,,,,,,"  250",",,W","  260",",,W",,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   46",",,W,2400",,,,,"  317",",,W","  217",",,W","    5",",,W",,,,,,,,,"  170",",,W","  210",",,W",,,"   40",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   89",",,W,2400",,,,,"  267",",,W","  217",",,W","    3",",,W",,,,,,,,,"  140",",,W","  160",",,W",,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   86",",,W,2400",,,,,"  300",",,W","  211",",,W","    9",",,W",,,,,,,,,"  170",",,W","  250",",,W",,,"   40",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-06-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   53",",,W,2400",,,,,"  278",",,W","  194",",,W","   14",",,W",,,,,,,,,"  260",",,W","  200",",,W",,,"   63",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   74",",,W,2400",,,,,"  300",",,W","  178",",,W","   10",",,W",,,,,,,,,"  290",",,W","  290",",,W",,,"   98",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   76",",,W,2400",,,,,"  278",",,W","  194",",,W","    9",",,W",,,,,,,,,"  320",",,W","  260",",,W",,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   61",",,W,2400",,,,,"  317",",,W","  206",",,W","    9",",,W",,,,,,,,,"  220",",,W","  190",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  307",",,W,2400",,,,,"  300",",,W","  211",",,W","   10",",,W",,,,,,,,,"  270",",,W","  280",",,W",,,"   72",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-06-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  311",",,W","  200",",,W","   11",",,W",,,,,,,,,"  260",",,W","  260",",,W",,,"   45",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  322",",,W","  178",",,W","    4",",,W",,,,,,,,,"  140",",,W","  130",",,W",,,"   36",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  194",",,W","    7",",,W",,,,,,,,,"  160",",,W","   80",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  328",",,W","  200",",,W","    8",",,W",,,,,,,,,"  100",",,W","  110",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  328",",,W","  194",",,W","    5",",,W",,,,,,,,,"   80",",,W","  140",",,W",,,"   36",",,W","   49",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-06-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  339",",,W","  206",",,W","    6",",,W",,,,,,,,,"  270",",,W","  160",",,W",,,"   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   30",",,W,2400",,,"    0",",,H","  328",",,W","  206",",,W","    4",",,W",,," 1300",",,W",,,,,"   10",",,W","  360",",,W",,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   66",",,W,2400",,,"    0",",,H","  328",",,W","  211",",,W","    5",",,W",,," 1501",",,W",,,,,"   90",",,W","   90",",,W",,,"   89",",,W","  139",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  317",",,W","  206",",,W","    9",",,W",,," 2005",",,W",,,,,"  270",",,W","  290",",,W",,,"   36",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  328",",,W","  206",",,W","    5",",,W",,," 1541",",,W",,,,,"  280",",,W","  280",",,W",,,"   40",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  211",",,W","    8",",,W",,," 1729",",,W",,,,,"  280",",,W","  280",",,W",,,"   45",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  228",",,W","    9",",,W",,," 1339",",,W",,,,,"  250",",,W","  200",",,W",,,"   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    3",",,W,2400",,,"    0",",,H","  328",",,W","  228",",,W","    5",",,W",,," 1526",",,W",,,,,"  350",",,W","  320",",,W",,,"   40",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  333",",,W","  222",",,W","    8",",,W",,," 1436",",,W",,,,,"  310",",,W","  330",",,W",,,"   36",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  356",",,W","  222",",,W","    7",",,W",,," 1652",",,W",,,,,"   80",",,W","   70",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  239",",,W","    8",",,W",,," 1411",",,W",,,,,"  270",",,W","  270",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  485",",,W,2400",,,,,"  294",",,W","  233",",,W","    8",",,W",,,,,,,,,"  260",",,W",,,,,"   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   20",",,W,2400",,,,,"  328",",,W","  233",",,W","    5",",,W",,," 1622",",,W",,,,,"  160",",,W","  160",",,W",,,"   54",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  175",",,W,2400","    0",",,H","    0",",,H","  328",",,W","  228",",,W","   12",",,W",,," 1859",",,W",,,,,"  270",",,W","  260",",,W",,,"   58",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  145",",,W,2400",,,,,"  294",",,W","  222",",,W","    6",",,W",,," 1209",",,W",,,,,"  150",",,W","  220",",,W",,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  311",",,W","  222",",,W","    6",",,W",,," 1425",",,W",,,,,"  170",",,W","  160",",,W",,,"   31",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  233",",,W","   12",",,W",,," 1222",",,W",,,,,"  200",",,W","  180",",,W",,,"   54",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  109",",,W,2400",,,,,"  289",",,W","  222",",,W","   13",",,W",,," 1516",",,W",,,,,"  210",",,W","  210",",,W",,,"   45",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   18",",,W,2400",,,,,"  328",",,W","  239",",,W","   18",",,W",,," 1418",",,W",,,,,"  240",",,W","  230",",,W",,,"   63",",,W","   98",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  339",",,W","  222",",,W","    9",",,W",,," 1812",",,W",,,,,"  280",",,W","  260",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  124",",,W,2400",,,,,"  339",",,W","  239",",,W","    5",",,W",,," 1524",",,W",,,,,"  140",",,W","  160",",,W",,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  322",",,W","  239",",,W","   13",",,W",,," 1414",",,W",,,,,"  270",",,W","  190",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  145",",,W,2400",,,,,"  311",",,W","  222",",,W","   10",",,W",,," 1300",",,W",,,,,"  270",",,W","  240",",,W",,,"   40",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  140",",,W,2400",,,,,"  278",",,W","  172",",,W","   10",",,W",,," 1556",",,W",,,,,"   10",",,W","  360",",,W",,,"   45",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-24","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  289",",,W","  139",",,W","    4",",,W",,," 1346",",,W",,,,,"   80",",,W","  360",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-25","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  294",",,W","  156",",,W","    7",",,W",,," 0930",",,W",,,,,"   90",",,W","   90",",,W",,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-26","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  311",",,W","  167",",,W","    3",",,W",,," 1220",",,W",,,,,"  270",",,W","  190",",,W",,,"   31",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-27","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  322",",,W","  178",",,W","    8",",,W",,," 1527",",,W",,,,,"  220",",,W","  190",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-28","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  322",",,W","  183",",,W","    4",",,W",,," 1339",",,W",,,,,"  330",",,W","  190",",,W",,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-29","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  328",",,W","  200",",,W","    6",",,W",,," 1604",",,W",,,,,"  270",",,W","  270",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-30","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  311",",,W","  222",",,W","    7",",,W",,," 1732",",,W",,,,,"  210",",,W","  230",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-07-31","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   38",",,W,2400",,,,,"  311",",,W","  200",",,W","    5",",,W",,," 1653",",,W",,,,,"  150",",,W","  260",",,W",,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-01","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  311",",,W","  206",",,W","    3",",,W",,,,,,,,,"  100",",,W","  110",",,W",,,"   40",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-02","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  306",",,W","  206",",,W","    7",",,W",,,,,,,,,"  140",",,W","  180",",,W",,,"   45",",,W","   76",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00053868","2019-08-03","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  322",",,W","  194",",,W","    6",",,W",,,,,,,,,"  330",",,W","   80",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-04","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   28",",,W,2400",,,,,"  306",",,W","  206",",,W","    2",",,W",,,,,,,,,"  110",",,W","  100",",,W",,,"   54",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-05","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  322",",,W","  206",",,W","    1",",,W",,,,,,,,,"  280",",,W","  280",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-06","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  317",",,W","  189",",,W","    5",",,W",,,,,,,,,"  260",",,W","  190",",,W",,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-07","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0","T,,W,2400",,,,,"  322",",,W","  200",",,W","   13",",,W",,,,,,,,,"  270",",,W","  250",",,W",,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-08","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  322",",,W","  206",",,W","    9",",,W",,,,,,,,,"  270",",,W","  290",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-09","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  200",",,W","    8",",,W",,,,,,,,,"  260",",,W","  200",",,W",,,"   40",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-10","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  344",",,W","  228",",,W","    6",",,W",,,,,,,,,"  250",",,W","  260",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-11","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  339",",,W","  200",",,W","    7",",,W",,,,,,,,,"   70",",,W","   80",",,W",,,"   36",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-12","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  344",",,W","  194",",,W","    7",",,W",,,,,,,,,"  270",",,W","  220",",,W",,,"   36",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-13","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","   66",",,W,2400",,,,,"  333",",,W","  239",",,W","   10",",,W",,,,,,,,,"  260",",,W","  250",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-14","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  339",",,W","  222",",,W","    5",",,W",,,,,,,,,"  300",",,W","  310",",,W",,,"   36",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-15","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  339",",,W","  206",",,W","    6",",,W",,,,,,,,,"  260",",,W","  270",",,W",,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-16","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  333",",,W","  189",",,W","    2",",,W",,,,,,,,,"  100",",,W","  100",",,W",,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-17","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  339",",,W","  189",",,W","    4",",,W",,,,,,,,,"  160",",,W","  140",",,W",,,"   31",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-18","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  356",",,W","  206",",,W","    6",",,W",,,,,,,,,"  280",",,W","  260",",,W",,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-19","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  361",",,W","  222",",,W","    9",",,W",,,,,,,,,"  100",",,W","  260",",,W",,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-20","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  222",",,W","    6",",,W",,,,,,,,,"  280",",,W","  260",",,W",,,"   36",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-21","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","    0",",,W,2400",,,,,"  350",",,W","  233",",,W","   11",",,W",,,,,,,,,"  270",",,W","  200",",,W",,,"   40",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-22","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  102",",,W,2400",,,,,"  328",",,W","  233",",,W","   10",",,W",,,,,,,,,"  210",",,W","  230",",,W",,,"   54",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00053868","2019-08-23","36.023","-84.2337","274.3","OAK RIDGE ASOS, TN US","  363",",,W,2400",,,,,"  317",",,W","  217",",,W","    6",",,W",,,,,,,,,"  310",",,W","  310",",,W",,,"   58",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
