"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX32","SX32_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00013761","2018-10-24","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  211",",,7","  128",",,7",,,,,,,"  445",",,7,",,,,,,,,,,,"  128",",,7,0700",,,,,"  194",",,7",,,"  228",",,7",,,,,,,,,,
"USC00013761","2018-10-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  128",",,7",,,,,,,"  406",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"  178",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2018-10-26","31.3625","-85.3397","112.8","HEADLAND, AL US","  147",",,7,0700","    0",",,7","    0",",,7","  200",",,7","  133",",,7",,,,,,,"  554",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  183",",,7",,,"  206",",,7",,,,,,,,,,
"USC00013761","2018-10-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  294",",,7","   83",",,7",,,,,,,"  475",",,7,",,,,,,,,,,,"  150",",,7,0700",,,,,"  161",",,7",,,"  228",",,7",,,,,,,,,,
"USC00013761","2018-10-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  106",",,7",,,,,,,"  434",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  172",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2018-10-31","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  106",",,7",,,,,,,"  396",",,7,",,,,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00013761","2018-11-01","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  122",",,7",,,,,,,"  371",",,7,",,,,,,,,,,,"  183",",,7,0700",,,,,"  167",",,7",,,"  228",",,7",,,,,,,,,,
"USC00013761","2018-11-02","31.3625","-85.3397","112.8","HEADLAND, AL US","  193",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  172",",,7",,,,,,,"  569",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  167",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2018-11-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    8",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   61",",,7",,,,,,,"  521",",,7,",,,,,,,,,,,"  178",",,7,0700",,,,,"  150",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2018-11-06","31.3625","-85.3397","112.8","HEADLAND, AL US","   76",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  178",",,7",,,,,,,"  592",",,7,",,,,,,,,,,,"  228",",,7,0700",,,,,"  183",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2018-11-07","31.3625","-85.3397","112.8","HEADLAND, AL US","   86",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  183",",,7",,,,,,,"  655",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  211",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2018-11-08","31.3625","-85.3397","112.8","HEADLAND, AL US","  404",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  189",",,7",,,,,,," 1026",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  211",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2018-11-09","31.3625","-85.3397","112.8","HEADLAND, AL US","   58",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  178",",,7",,,,,,," 1090",",,7,",,,,,,,,,,,"  189",",,7,0700",,,,,"  211",",,7",,,"  250",",,7",,,,,,,,,,
"USC00013761","2018-11-12","31.3625","-85.3397","112.8","HEADLAND, AL US","  102",",,7,0700","    0",",,7","    0",",,7","  256",",,7","   50",",,7",,,,,,," 1110",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"  139",",,7",,,"  233",",,7",,,,,,,,,,
"USC00013761","2018-11-13","31.3625","-85.3397","112.8","HEADLAND, AL US","  292",",,7,0700","    0",",,7","    0",",,7","  194",",,7","  117",",,7",,,,,,,"  711",",,7,",,,,,,,,,,,"  150",",,7,0700",,,,,"  161",",,7",,,"  189",",,7",,,,,,,,,,
"USC00013761","2018-11-14","31.3625","-85.3397","112.8","HEADLAND, AL US","   56",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   94",",,7",,,,,,,"  757",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  161",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2018-11-15","31.3625","-85.3397","112.8","HEADLAND, AL US","  211",",,7,0700","    0",",,7","    0",",,7","  122",",,7","   33",",,7",,,,,,,"  940",",,7,",,,,,,,,,,,"   39",",,7,0700",,,,,"  128",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2018-11-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  200",",,7","    0",",,7",,,,,,,"  881",",,7,",,,,,,,,,,,"   83",",,7,0700",,,,,"   83",",,7",,,"  172",",,7",,,,,,,,,,
"USC00013761","2018-11-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   83",",,7",,,,,,,"  861",",,7,",,,,,,,,,,,"  128",",,7,0700",,,,,"  111",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2018-11-26","31.3625","-85.3397","112.8","HEADLAND, AL US","  142",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   28",",,7",,,,,,,"  907",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  150",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2018-11-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  100",",,7","    0",",,7",,,,,,,"  909",",,7,",,,,,,,,,,,"    6",",,7,0700",,,,,"   94",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2018-11-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","   89",",,7","  -17",",,7",,,,,,,"  871",",,7,",,,,,,,,,,,"  -11",",,7,0700",,,,,"   72",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2018-11-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  117",",,7","  -11",",,7",,,,,,,"  856",",,7,",,,,,,,,,,,"   44",",,7,0700",,,,,"   67",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2018-11-30","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,,,"  833",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"   83",",,7",,,"  133",",,7",,,,,,,,,,
"USC00013761","2018-12-03","31.3625","-85.3397","112.8","HEADLAND, AL US"," 1054",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  111",",,7",,,,,,,"  826",",,7,",,,,,,,,,,,"  144",",,7,0700",,,,,"  117",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2018-12-04","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   56",",,7",,,,,,,"  782",",,7,",,,,,,,,,,,"   61",",,7,0700",,,,,"  106",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2018-12-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  139",",,7","   11",",,7",,,,,,,"  765",",,7,",,,,,,,,,,,"   17",",,7,0700",,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2018-12-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","  -17",",,7",,,,,,,"  757",",,7,",,,,,,,,,,,"   -6",",,7,0700",,,,,"   56",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2018-12-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  106",",,7","   -6",",,7",,,,,,,"  732",",,7,",,,,,,,,,,,"   28",",,7,0700",,,,,"   56",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2018-12-10","31.3625","-85.3397","112.8","HEADLAND, AL US","  274",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   28",",,7",,,,,,,"  955",",,7,",,,,,,,,,,,"   44",",,7,0700",,,,,"   72",",,7",,,"  139",",,7",,,,,,,,,,
"USC00013761","2018-12-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","   61",",,7","   44",",,7",,,,,,,"  942",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"   83",",,7",,,"   94",",,7",,,,,,,,,,
"USC00013761","2018-12-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  122",",,7","  -11",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"   56",",,7",,,"  133",",,7",,,,,,,,,,
"USC00013761","2018-12-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  150",",,7","   50",",,7",,,,,,,"  912",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"   50",",,7",,,"  122",",,7",,,,,,,,,,
"USC00013761","2018-12-14","31.3625","-85.3397","112.8","HEADLAND, AL US","  173",",,7,0700","    0",",,7","    0",",,7","  167",",,7","   67",",,7",,,,,,," 1067",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2018-12-17","31.3625","-85.3397","112.8","HEADLAND, AL US","   86",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   72",",,7",,,,,,," 1107",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"   94",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2018-12-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   44",",,7",,,,,,," 1080",",,7,",,,,,,,,,,,"   44",",,7,0700",,,,,"   78",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2018-12-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  194",",,7","   44",",,7",,,,,,," 1085",",,7,",,,,,,,,,,,"   89",",,7,0700",,,,,"   78",",,7",,,"  139",",,7",,,,,,,,,,
"USC00013761","2018-12-24","31.3625","-85.3397","112.8","HEADLAND, AL US","  564",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   22",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"   94",",,7",,,"  161",",,7",,,,,,,,,,
"USC00013761","2019-01-03","31.3625","-85.3397","112.8","HEADLAND, AL US","  597",",,7,0700","    0",",,7","    0",",,7","  267",",,7","   28",",,7",,,,,,,"  826",",,7,",,,,,,,,,,,"  178",",,7,0700",,,,,"   72",",,7",,,"  228",",,7",,,,,,,,,,
"USC00013761","2019-01-04","31.3625","-85.3397","112.8","HEADLAND, AL US","  307",",,7,0700","    0",",,7","    0",",,7","  228",",,7","  172",",,7",,,,,,," 1095",",,7,",,,,,,,,,,,"  172",",,7,0700",,,,,"  183",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-01-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  211",",,7","   61",",,7",,,,,,," 1008",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"   94",",,7",,,"  189",",,7",,,,,,,,,,
"USC00013761","2019-01-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  222",",,7","   67",",,7",,,,,,,"  988",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"   94",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2019-01-09","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   72",",,7",,,,,,,"  975",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"  100",",,7",,,"  194",",,7",,,,,,,,,,
"USC00013761","2019-01-10","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,"  902",",,7,",,,,,,,,,,,"   22",",,7,0700",,,,,"   67",",,7",,,"  156",",,7",,,,,,,,,,
"USC00013761","2019-01-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   -6",",,7",,,,,,,"  892",",,7,",,,,,,,,,,,"    6",",,7,0700",,,,,"   56",",,7",,,"  111",",,7",,,,,,,,,,
"USC00013761","2019-01-14","31.3625","-85.3397","112.8","HEADLAND, AL US","   23",",,7,0700","    0",",,7","    0",",,7","  189",",,7","    6",",,7",,,,,,,"  856",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"   56",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2019-01-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","   72",",,7","   39",",,7",,,,,,,"  853",",,7,",,,,,,,,,,,"   39",",,7,0700",,,,,"   78",",,7",,,"  100",",,7",,,,,,,,,,
"USC00013761","2019-01-16","31.3625","-85.3397","112.8","HEADLAND, AL US","  828",",S,7,0700","    0",",,7","    0",",,7","   89",",,7","   17",",,7",,,,,,,"  838",",,7,",,,,,,,,,,,"   17",",,7,0700",,,,,"   72",",,7",,,"  128",",,7",,,,,,,,,,
"USC00013761","2019-01-17","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  144",",,7","   11",",,7",,,,,,,"  828",",,7,",,,,,,,,,,,"   28",",,7,0700",,,,,"   61",",,7",,,"  150",",,7",,,,,,,,,,
"USC00013761","2019-01-18","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","  178",",,7","   28",",,7",,,,,,,"  815",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"   61",",,7",,,"  144",",,7",,,,,,,,,,
"USC00013761","2019-01-22","31.3625","-85.3397","112.8","HEADLAND, AL US","   84",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  -28",",,7",,,,,,,"  828",",,7,",,,,,,,,,,,"   22",",,7,0700",,,,,"   44",",,7",,,"  189",",,7",,,,,,,,,,
"USC00013761","2019-01-23","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  156",",,7","   22",",,7",,,,,,,"  810",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"   44",",,7",,,"  133",",,7",,,,,,,,,,
"USC00013761","2019-01-24","31.3625","-85.3397","112.8","HEADLAND, AL US","  701",",,7,0700","    0",",,7","    0",",,7","  217",",,7","   61",",,7",,,,,,,"  998",",,7,",,,,,,,,,,,"   61",",,7,0700",,,,,"  117",",,7",,,"  167",",,7",,,,,,,,,,
"USC00013761","2019-01-25","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700","    0",",,7","    0",",,7","   61",",,7","   -6",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"    6",",,7,0700",,,,,"   44",",,7",,,"  117",",,7",,,,,,,,,,
"USC00013761","2019-01-28","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  128",",,7","   -6",",,7",,,,,,,"  940",",,7,",,,,,,,,,,,"   22",",,7,0700",,,,,"   44",",,7",,,"  139",",,7",,,,,,,,,,
"USC00013761","2019-01-29","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   22",",,7",,,,,,,"  912",",,7,",,,,,,,,,,,"   78",",,7,0700",,,,,"   50",",,7",,,"  156",",,7",,,,,,,,,,
"USC00013761","2019-01-30","31.3625","-85.3397","112.8","HEADLAND, AL US","   13",",,7,0700","    0",",,7","    0",",,7","   94",",,7","  -39",",,7",,,,,,,"    0",",,7,",,,,,,,,,,,"  -28",",,7,0700",,,,,"   28",",,7",,,"  117",",,7",,,,,,,,,,
"USC00013761","2019-01-31","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","   78",",,7","  -28",",,7",,,,,,,"  904",",,7,",,,,,,,,,,,"   28",",,7,0700",,,,,"   22",",,7",,,"  100",",,7",,,,,,,,,,
"USC00013761","2019-02-01","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  133",",,7","   22",",,7",,,,,,,"  879",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"   56",",,7",,,"  117",",,7",,,,,,,,,,
"USC00013761","2019-02-04","31.3625","-85.3397","112.8","HEADLAND, AL US","   99",",,7,0700",,,,,"  183",",,7","   50",",,7",,,,,,,"  953",",,7,",,,,,,,,,,,"  106",",,7,0700",,,,,"   44",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2019-02-05","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  183",",,7","  106",",,7",,,,,,,"  932",",,7,",,,,,,,,,,,"  150",",,7,0700",,,,,"  122",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2019-02-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  250",",,7","  139",",,7",,,,,,,"  914",",,7,",,,,,,,,,,,"  144",",,7,0700",,,,,"  150",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-02-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  244",",,7","  133",",,7",,,,,,,"  897",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"  133",",,7",,,"  217",",,7",,,,,,,,,,
"USC00013761","2019-02-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  272",",,7","  133",",,7",,,,,,,"  851",",,7,",,,,,,,,,,,"  156",",,7,0700",,,,,"  144",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2019-02-11","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700",,,,,"  167",",,7","   39",",,7",,,,,,,"  752",",,7,",,,,,,,,,,,"   83",",,7,0700",,,,,"   94",",,7",,,"  183",",,7",,,,,,,,,,
"USC00013761","2019-02-12","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700",,,,,"  211",",,7","   83",",,7",,,,,,,"  739",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  133",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2019-02-13","31.3625","-85.3397","112.8","HEADLAND, AL US","   97",",,7,0700",,,,,"  261",",,7","   44",",,7",,,,,,,"  813",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"  100",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-02-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  156",",,7","   28",",,7",,,,,,,"  757",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"   83",",,7",,,"  172",",,7",,,,,,,,,,
"USC00013761","2019-02-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  189",",,7","   50",",,7",,,,,,,"  739",",,7,",,,,,,,,,,,"  117",",,7,0700",,,,,"   78",",,7",,,"  172",",,7",,,,,,,,,,
"USC00013761","2019-02-18","31.3625","-85.3397","112.8","HEADLAND, AL US","  104",",,7,0700",,,,,"  250",",,7","  117",",,7",,,,,,,"  810",",,7,",,,,,,,,,,,"  133",",,7,0700",,,,,"  117",",,7",,,"  222",",,7",,,,,,,,,,
"USC00013761","2019-02-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700",,,,,"  144",",,7","  111",",,7",,,,,,,"  759",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  139",",,7",,,"  172",",,7",,,,,,,,,,
"USC00013761","2019-02-20","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700",,,,,"  167",",,7","   94",",,7",,,,,,,"  737",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"  106",",,7",,,"  172",",,7",,,,,,,,,,
"USC00013761","2019-02-21","31.3625","-85.3397","112.8","HEADLAND, AL US","   10",",,7,0700",,,,,"  211",",,7","  100",",,7",,,,,,,"  749",",,7,",,,,,,,,,,,"  206",",,7,0700",,,,,"  122",",,7",,,"  200",",,7",,,,,,,,,,
"USC00013761","2019-02-22","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  267",",,7","  189",",,7",,,,,,,"  726",",,7,",,,,,,,,,,,"  194",",,7,0700",,,,,"  189",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-02-23","31.3625","-85.3397","112.8","HEADLAND, AL US","   97",",,7,0700",,,,,"  300",",,7","   44",",,7",,,,,,,"  655",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"  100",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-02-25","31.3625","-85.3397","112.8","HEADLAND, AL US","   97",",,7,0700",,,,,"  300",",,7","   44",",,7",,,,,,,"  655",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"  100",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-02-26","31.3625","-85.3397","112.8","HEADLAND, AL US","    5",",,7,0700",,,,,"  183",",,7","   67",",,7",,,,,,,"  622",",,7,",,,,,,,,,,,"  122",",,7,0700",,,,,"   94",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-02-27","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,"  228",",,7","  122",",,7",,,,,,,"  602",",,7,",,,,,,,,,,,"  161",",,7,0700",,,,,"  133",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-02-28","31.3625","-85.3397","112.8","HEADLAND, AL US","   28",",,7,0700",,,,,"  200",",,7","  133",",,7",,,,,,,"  617",",,7,",,,,,,,,,,,"  144",",,7,0700",,,,,"  150",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-03-01","31.3625","-85.3397","112.8","HEADLAND, AL US","  147",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  144",",,7",,,,,,,"  742",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  150",",,7",,,"  206",",,7",,,,,,,,,,
"USC00013761","2019-03-02","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00013761","2019-03-04","31.3625","-85.3397","112.8","HEADLAND, AL US","  287",",,7,0700","    0",",,7","    0",",,7","  233",",,7","   50",",,7",,,,,,,"  945",",,7,",,,,,,,,,,,"   50",",,7,0700",,,,,"  150",",I,7",,,"  228",",,7",,,,,,,,,,
"USC00013761","2019-03-05","31.3625","-85.3397","112.8","HEADLAND, AL US","   74",",,7,0700","    0",",,7","    0",",,7","   67",",,7","    0",",,7",,,,,,,"  986",",,7,",,,,,,,,,,,"   11",",,7,0700",,,,,"   78",",,7",,,"  128",",I,7",,,,,,,,,,
"USC00013761","2019-03-06","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  111",",,7","  -17",",,7",,,,,,,"  937",",,7,",,,,,,,,,,,"   -6",",,7,0700",,,,,"   50",",,7",,,"  167",",,7",,,,,,,,,,
"USC00013761","2019-03-07","31.3625","-85.3397","112.8","HEADLAND, AL US","    3",",,7,0700","    0",",,7","    0",",,7","  117",",,7","   -6",",,7",,,,,,,"  907",",,7,",,,,,,,,,,,"   33",",,7,0700",,,,,"   39",",,7",,,"  178",",,7",,,,,,,,,,
"USC00013761","2019-03-08","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  172",",,7","   33",",,7",,,,,,,"  874",",,7,",,,,,,,,,,,"  100",",,7,0700",,,,,"   50",",,7",,,"  211",",,7",,,,,,,,,,
"USC00013761","2019-03-11","31.3625","-85.3397","112.8","HEADLAND, AL US","   56",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  100",",,7",,,,,,,"  792",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  122",",,7",,,"  256",",,7",,,,,,,,,,
"USC00013761","2019-03-12","31.3625","-85.3397","112.8","HEADLAND, AL US","  107",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,"  107",",,7,",,,,,,,,,,,"  111",",,7,0700",,,,,"  150",",,7",,,"  256",",,7",,,,,,,,,,
"USC00013761","2019-03-13","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  233",",,7","  111",",,7",,,,,,,"  828",",,7,",,,,,,,,,,,"  128",",,7,0700",,,,,"  150",",,7",,,"  261",",,7",,,,,,,,,,
"USC00013761","2019-03-14","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  250",",,7","  128",",,7",,,,,,,"  772",",,7,",,,,,,,,,,,"  167",",,7,0700",,,,,"  156",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-03-15","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  167",",,7",,,,,,,"  719",",,7,",,,,,,,,,,,"  200",",,7,0700",,,,,"  178",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-03-17","31.3625","-85.3397","112.8","HEADLAND, AL US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00013761","2019-03-18","31.3625","-85.3397","112.8","HEADLAND, AL US","   15",",,7,0700","    0",",,7","    0",",,7","  244",",,7","   56",",,7",,,,,,,"  638",",,7,",,,,,,,,,,,"   72",",,7,0700",,,,,"  117",",,7",,,"  239",",,7",,,,,,,,,,
"USC00013761","2019-03-19","31.3625","-85.3397","112.8","HEADLAND, AL US","    0",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   67",",,7",,,,,,,"  594",",,7,",,,,,,,,,,,"   67",",,7,0700",,,,,"  111",",,7",,,"  194",",,7",,,,,,,,,,
