"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00093227","2018-09-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   67",",,W","   28",",,W",,,,,,,,,"  190",",,W","  120",",,W","   63",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  233",",,W","   72",",,W","   21",",,W",,,,,,,,,"  200",",,W","  200",",,W","   67",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","   56",",,W","   22",",,W",,,,,,,,,"  200",",,W","  110",",,W","   63",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   78",",,W","   22",",,W",,,,,,,,,"  200",",,W","   70",",,W","   63",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  289",",,W","   61",",,W","   22",",,W",,,,,,,,,"  190",",,W","  180",",,W","   54",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   72",",,W","   26",",,W",,,,,,,,,"  200",",,W","  120",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","  117",",,W","   50",",,W",,,,,,,,,"  270",",,W","  230",",,W","   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  222",",,W","   94",",,W","   42",",,W",,,,,,,,,"  230",",,W","  220",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-09-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  128",",,W","   24",",,W",,,,,,,,,"  220",",,W","  100",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  250",",,W","  117",",,W","   17",",,W",,,,,,,,,"  190",",,W","   30",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US",,,"    0",",,W","    0",",,W","  272",",,W","  167",",,W","   29",",,W",,,,,,,,,"  280",",,W","  280",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  256",",,W","  150",",,W","   35",",,W",,,,,,,,,"  210",",,W","  210",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  217",",,W","  111",",,W","   43",",,W",,,,,,,,,"  280",",,W","  270",",,W","   76",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","   72",",,W","   20",",,W",,,,,,,,,"  200",",,W","  210",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   94",",,W","   23",",,W",,,,,,,,,"   20",",,W","   20",",,W","   72",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  300",",,W","  161",",,W","   83",",,W",,,,,,,,,"   10",",,W","   20",",,W","  183",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  317",",,W","  128",",,W","   40",",,W",,,,,,,,,"   10",",,W","   10",",,W","  130",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","  106",",,W","   40",",,W",,,,,,,,,"  200",",,W","  200",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  206",",,W","   89",",,W","   42",",,W",,,,,,,,,"  210",",,W","  210",",,W","  103",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  228",",,W","   78",",,W","   29",",,W",,,,,,,,,"  280",",,W","  210",",,W","   63",",,W","   85",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  289",",,W","   61",",,W","   19",",,W",,,,,,,,,"  270",",,W","  270",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   56",",,W","   26",",,W",,,,,,,,,"  190",",,W","  170",",,W","   76",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   61",",,W","   41",",,W",,,,,,,,,"   20",",,W","   10",",,W","  107",",,W","  130",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  283",",,W","   61",",,W","   30",",,W",,,,,,,,,"   10",",,W","   10",",,W","  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   33",",,W","   21",",,W",,,,,,,,,"  200",",,W","  210",",,W","   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   39",",,W","   18",",,W",,,,,,,,,"  190",",,W","  290",",,W","   45",",,W","   58",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   39",",,W","   16",",,W",,,,,,,,,"  210",",,W","  320",",,W","   40",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  272",",,W","   61",",,W","   17",",,W",,,,,,,,,"  220",",,W","  210",",,W","   40",",,W","   49",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   56",",,W","   15",",,W",,,,,,,,,"  200",",,W","  180",",,W","   45",",,W","   72",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  200",",,W","   50",",,W","   12",",,W",,,,,,,,,"  200",",,W","  270",",,W","   63",",,W","   98",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  194",",,W","   61",",,W","   22",",,W",,,,,,,,,"  270",",,W","  300",",,W","   63",",,W","   94",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  211",",,W","   28",",,W","   26",",,W",,,,,,,,,"  270",",,W","  280",",,W","   94",",,W","  107",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   56",",,W","   22",",,W",,,,,,,,,"  260",",,W","  240",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  239",",,W","   83",",,W","   15",",,W",,,,,,,,,"  210",",,W","  200",",,W","   58",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  261",",,W","  100",",,W","   21",",,W",,,,,,,,,"  200",",,W",,,"   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  244",",,W","  100",",,W","   20",",,W",,,,,,,,,"  270",",,W","  100",",,W","   58",",,W","  103",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W",,,,,"   34",",,W",,,,,,,,,"  260",",,W",,,"   81",",,W",,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  233",",,W","   56",",,W","   17",",,W",,,,,,,,,"  220",",,W","  210",",,W","   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  278",",,W","   39",",,W","   22",",,W",,,,,,,,,"  350",",,W","  340",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-10-31","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,W","    0",",,W","  267",",,W","   61",",,W","   17",",,W",,,,,,,,,"  200",",,W","  200",",,W","   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  278",",,W","   83",",,W","   13",",,W",,,,,,,,,"  250",",,W","  200",",,W","   45",",,W","   54",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  272",",,W","   67",",,W","   11",",,W",,,,,,,,,"  210",",,W","  210",",,W","   40",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  283",",,W","   56",",,W","   16",",,W",,,,,,,,,"  220",",,W","  200",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   50",",,W","   19",",,W",,,,,,,,,"  210",",,W","  200",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   50",",,W","   15",",,W",,,,,,,,,"  190",",,W","  190",",,W","   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  256",",,W","   11",",,W","   14",",,W",,,,,,,,,"  210",",,W","  190",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  250",",,W","   28",",,W","   13",",,W",,,,,,,,,"  190",",,W","  200",",,W","   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  244",",,W","   50",",,W","   40",",,W",,,,,,,,,"   10",",,W","   10",",,W","  139",",,W","  170",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   -5",",,W","    7",",,W",,,,,,,,,"  130",",,W","  210",",,W","   40",",,W","   49",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   -5",",,W","   10",",,W",,,,,,,,,"  360",",,W","  360",",,W","   45",",,W","   45",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-11","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  239",",,W","  -16",",,W","   33",",,W",,,,,,,,,"   10",",,W","  340",",,W","   94",",,W","  116",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-12","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","    6",",,W","   31",",,W",,,,,,,,,"   90",",,W","  100",",,W","   76",",,W","   98",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-13","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   17",",,W","   23",",,W",,,,,,,,,"   90",",,W","   60",",,W","   54",",,W","   67",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-14","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   -5",",,W","   16",",,W",,,,,,,,,"   20",",,W","   10",",,W","   36",",,W","   45",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-15","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   -5",",,W","   24",",,W",,,,,,,,,"  110",",,W","  110",",,W","   72",",,W","   85",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-16","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","    0",",,W","   16",",,W",,,,,,,,,"  120",",,W","  130",",,W","   45",",,W","   54",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-17","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   -5",",,W","   12",",,W",,,,,,,,,"  220",",,W","  220",",,W","   45",",,W","   54",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-18","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  -21",",,W","   11",",,W",,,,,,,,,"  220",",,W","  140",",,W","   54",",,W","   58",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-19","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   -5",",,W","   21",",,W",,,,,,,,,"  100",",,W","   70",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-20","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   -5",",,W","   11",",,W",,,,,,,,,"  220",",,W","   30",",,W","   31",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-21","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US",,,,,"    0",",,H","  150",",,W","   89",",,W","   30",",,W",,,,,,,,,"  170",",,W","  160",",,W","   58",",,W","   81",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-22","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US",,,"    0",",,H","    0",",,H","  172",",,W","   94",",,W","   38",",,W",,,,,,,,,"  200",",,W","  190",",,W","   89",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-23","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  165",",,W,2400","    0",",,H","    0",",,H","  156",",,W","  106",",,W","   31",",,W",,,,,,,,,"  180",",,W","  180",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-24","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   78",",,W","   23",",,W",,,,,,,,,"  270",",,W","  270",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-25","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   61",",,W","    9",",,W",,,,,,,,,"  200",",,W","  200",",,W","   36",",,W","   40",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-26","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   39",",,W","   11",",,W",,,,,,,,,"  100",",,W","  100",",,W","   54",",,W","   63",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-27","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   76",",,W,2400",,,"    0",",,H","  150",",,W","   61",",,W","   16",",,W",,,,,,,,,"  130",",,W","  130",",,W","   45",",,W","   54",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-28","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  147",",,W,2400","    0",",,H","    0",",,H","  183",",,W","  133",",,W","   26",",,W",,,,,,,,,"  130",",,W","  130",",,W","   98",",,W","  121",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-29","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   97",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  106",",,W","   56",",,W",,,,,,,,,"  200",",,W","  160",",,W","  116",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-11-30","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W","   30",",,W",,,,,,,,,"  290",",,W","  290",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-01","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","  117",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   44",",,W","   43",",,W",,,,,,,,,"  290",",,W","  280",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-02","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","    6",",,W","   18",",,W",,,,,,,,,"   20",",,W","  230",",,W","   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-03","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  139",",,W","   17",",,W","   36",",,W",,,,,,,,,"   90",",,W","   80",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-04","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0","T,,W,2400",,,"    0",",,H","  139",",,W","   89",",,W","   36",",,W",,,,,,,,,"   70",",,W","   70",",,W","   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-05","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","   43",",,W,2400",,,"    0",",,H","  128",",,W","   56",",,W","   39",",,W",,,,,,,,,"  360",",,W","   30",",,W","   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-06","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","   39",",,W","   16",",,W",,,,,,,,,"  200",",,W","  210",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-07","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   17",",,W","   22",",,W",,,,,,,,,"   90",",,W","   90",",,W","   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-08","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   22",",,W","   27",",,W",,,,,,,,,"   90",",,W","  100",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-09","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","   50",",,W","   38",",,W",,,,,,,,,"   90",",,W","   90",",,W","   72",",,W","   89",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00093227","2018-12-10","38.2102","-122.2847","4.3","NAPA CO AIRPORT, CA US","    3",",,W,2400",,,"    0",",,H","  139",",,W","   11",",,W","   12",",,W",,,,,,,,,"  240",",,W","  210",",,W","   36",",,W","   45",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
